Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collected_by,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host_Age,Host_disease,Host,Instrument,Isolate,Isolation_source,Lat_Lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,passage_history,Platform,ReleaseDate,Sample Name,SRA Study,STRAIN,Replicate,host_sex
SRR17415297,WGS,300,37184700,PRJNA793894,SAMN24592487,SARS-CoV-2: clinical or host-associated,19784361,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-06-11,public,"fastq,activ_sars2_vcf,sra","s3,gs","gs.US,s3.us-east-1",SRX13586783,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,not applicable,Illumina MiSeq,Hamster1_DI,Nasal Wash from Syrian Golden Hamster (Mesocricetus auratus),40.7882 N 73.9531 W,TD005532_AG_18831,PAIRED,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Original from sample,ILLUMINA,2022-01-03T00:00:00Z,H_Cage1_DI_4dpi_NW,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y,,female
SRR17415298,WGS,300,78555600,PRJNA793894,SAMN24592478,SARS-CoV-2: clinical or host-associated,42660737,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-06-09,public,"fastq,activ_sars2_vcf,sra","gs,s3","s3.us-east-1,gs.US",SRX13586782,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,not applicable,Illumina MiSeq,Hamster1_DC,Nasal Wash from Syrian Golden Hamster (Mesocricetus auratus),40.7882 N 73.9531 W,TD005556_AG_18822,PAIRED,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Original from sample,ILLUMINA,2022-01-03T00:00:00Z,H_Cage1_DC_2dpi_NW,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y,,female
SRR17415299,WGS,300,36411000,PRJNA793894,SAMN24592477,SARS-CoV-2: clinical or host-associated,19307531,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-06-09,public,"fastq,activ_sars2_vcf,sra","gs,s3","gs.US,s3.us-east-1",SRX13586781,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,not applicable,Illumina MiSeq,Hamster1_DI,Nasal Wash from Syrian Golden Hamster (Mesocricetus auratus),40.7882 N 73.9531 W,TD005532_AG_18821,PAIRED,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Original from sample,ILLUMINA,2022-01-03T00:00:00Z,H_Cage1_DI_2dpi_NW,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y,,female
SRR17415300,AMPLICON,492,741843,PRJNA793894,SAMN24592487,SARS-CoV-2: clinical or host-associated,762270,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-06-11,public,"nanopore,fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX13586958,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,not applicable,MinION,Hamster1_DI,Nasal Wash from Syrian Golden Hamster (Mesocricetus auratus),40.7882 N 73.9531 W,AGL463_B43_AG_18831,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Original from sample,OXFORD_NANOPORE,2022-01-04T00:00:00Z,H_Cage1_DI_4dpi_NW,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y,,female
SRR17415301,AMPLICON,491,608235,PRJNA793894,SAMN24592486,SARS-CoV-2: clinical or host-associated,632470,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-06-09,public,"nanopore,sra,fastq","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX13586957,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,not applicable,MinION,Hamster5_DC,Nasal Wash from Syrian Golden Hamster (Mesocricetus auratus),40.7882 N 73.9531 W,AGL463_B42_AG_18830,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Original from sample,OXFORD_NANOPORE,2022-01-04T00:00:00Z,H_Cage5_DC_2dpi_NW,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y,,female
SRR17415302,WGS,300,72210300,PRJNA793894,SAMN24592530,SARS-CoV-2: clinical or host-associated,44910130,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-16,public,"activ_sars2_vcf,sra,fastq","s3,gs","gs.US,s3.us-east-1",SRX13586956,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,Illumina MiSeq,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,TD005760_AG_23581,PAIRED,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,ILLUMINA,2022-01-03T00:00:00Z,20_80_1_24h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (20:80 ratio),Biological replicate 1,
SRR17415303,WGS,300,67937700,PRJNA793894,SAMN24592529,SARS-CoV-2: clinical or host-associated,41973468,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-16,public,"sra,fastq,activ_sars2_vcf","s3,gs","gs.US,s3.us-east-1",SRX13586955,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,Illumina MiSeq,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,TD005760_AG_23580,PAIRED,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,ILLUMINA,2022-01-03T00:00:00Z,40_60_3_24h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (40:60 ratio),Biological replicate 3,
SRR17415304,WGS,300,66164100,PRJNA793894,SAMN24592528,SARS-CoV-2: clinical or host-associated,40952947,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-16,public,"activ_sars2_vcf,sra,fastq","gs,s3","gs.US,s3.us-east-1",SRX13586954,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,Illumina MiSeq,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,TD005760_AG_23579,PAIRED,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,ILLUMINA,2022-01-03T00:00:00Z,40_60_2_24h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (40:60 ratio),Biological replicate 2,
SRR17415305,WGS,300,60118200,PRJNA793894,SAMN24592527,SARS-CoV-2: clinical or host-associated,36350373,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-16,public,"sra,activ_sars2_vcf,fastq","gs,s3","gs.US,s3.us-east-1",SRX13586953,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,Illumina MiSeq,Human pneumocyte-like cells (in vitro cell culture),Viral supernantants from pneumocyte infected cells,40.7882 N 73.9531 W,TD005760_AG_23578,PAIRED,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Passage 2,ILLUMINA,2022-01-03T00:00:00Z,40_60_1_24h,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (40:60 ratio),Biological replicate 1,
SRR17415227,AMPLICON,487,892491,PRJNA793894,SAMN24592522,SARS-CoV-2: clinical or host-associated,896938,ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,"Alba Escalera\, Ana S. Gonzalez-Reiche\, Sadaf Aslam\, Ignacio Mena\, Rebecca L. Pearl\, Manon Laporte\, Andrea Fossati\, Raveen Rathnasinghe\, Hala Alshammary\, Adriana van de Guchte\, Mehdi Bouhaddou\, Thomas Kehrer\, Lorena Zuliani-Alvarez\, David A. Meekins\, Ve...",2021-11-15,public,"fastq,nanopore,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13586853,USA,North America,USA: New York,not applicable,severe acute respiratory syndrome,Homo sapiens,MinION,not applicable,Viral supernatants,40.7882 N 73.9531 W,AGN242_B40_AG_23570,SINGLE,RT-PCR,VIRAL RNA,Severe acute respiratory syndrome coronavirus 2,Original viral stock,OXFORD_NANOPORE,2022-01-04T00:00:00Z,50_50_input,SRP353348,SARS-CoV-2/USA-WA1/2020 and WA1-655Y (50:50 ratio),,
